Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold
7/11/2023,1,7,2023,0,0,1015,Clothing,311.63,0.29,221.26,20,Urban,282.91,163.2,5.8,6.3,0.09,14,70,136,108
6/24/2023,5,6,2023,1,0,1011,Beauty,402.52,0.04,386.42,7,Rural,388.58,127.6,25.2,10.9,0.29,2,142,254,75
10/12/2023,3,10,2023,0,0,1007,Beauty,218.74,0.35,142.18,3,Urban,235.73,135.8,4.6,0,0.05,13,114,114,102
7/23/2023,6,7,2023,1,0,1015,Grocery,393.98,0.08,362.46,5,Rural,356.6,69.5,24.5,5.8,0.78,12,123,157,87
6/13/2023,1,6,2023,0,0,1000,Electronics,233.92,0.39,142.69,1,Rural,229.54,176.1,26.9,7.3,0.04,9,78,299,104
9/8/2023,4,9,2023,0,0,1003,Home,470.78,0.13,409.58,15,Urban,426.66,168,4.9,1.2,0.31,7,193,445,75
8/15/2023,1,8,2023,0,0,1009,Clothing,245.75,0.21,194.14,3,Rural,239.41,148.5,23.6,3.4,0.57,2,127,426,118
1/7/2023,5,1,2023,1,0,1010,Electronics,234,0.18,191.88,8,Rural,218.68,119.9,27.5,0.5,0.41,10,189,411,113
1/29/2023,6,1,2023,1,0,1016,Electronics,393.61,0.43,224.36,9,Urban,374.1,194.7,9.3,6.9,0.28,2,24,477,132
2/2/2023,3,2,2023,0,0,1006,Grocery,411.68,0.06,386.98,15,Rural,442.77,181.9,1.7,9.4,0.28,13,99,263,52
5/14/2023,6,5,2023,1,0,1011,Home,279.47,0.28,201.22,10,Urban,275.9,146.7,-1.3,0.6,0.8,6,97,354,117
3/20/2023,0,3,2023,0,0,1006,Clothing,94,0.07,87.42,2,Urban,89.75,105.8,18,8.5,0.97,11,92,306,135
2/27/2023,0,2,2023,0,0,1011,Home,236.54,0.35,153.75,20,Urban,240.77,142.7,34.1,7.4,0.35,7,29,98,136
1/26/2023,3,1,2023,0,1,1014,Grocery,484.2,0.45,266.31,5,Urban,449.54,136.3,27.9,2.1,0.04,9,116,120,82
8/14/2023,0,8,2023,0,0,1001,Beauty,377.73,0.22,294.63,19,Urban,359.55,109.1,12.4,5.9,0.04,4,82,89,72
10/12/2023,3,10,2023,0,0,1013,Electronics,406.53,0.24,308.96,13,Rural,410.29,96,16.5,0,0.76,8,101,29,89
1/4/2023,2,1,2023,0,0,1012,Clothing,21.25,0.46,11.48,11,Urban,20.13,111.1,6.2,13.4,0.55,14,25,482,129
4/9/2023,6,4,2023,1,1,1003,Beauty,236.59,0.26,175.08,1,Urban,245.07,136.1,1.5,4,0.78,10,84,229,126
2/8/2023,2,2,2023,0,0,1013,Grocery,325.08,0.24,247.06,15,Urban,324.53,114.2,14.3,4.8,0.7,13,107,138,97
9/28/2023,3,9,2023,0,0,1013,Home,415.87,0.29,295.27,18,Rural,438.49,89.5,13.5,5.5,0.91,2,162,253,79
10/12/2023,3,10,2023,0,0,1015,Electronics,29.39,0.34,19.4,16,Rural,32.02,164.1,15.9,4.1,0.89,6,128,403,168
6/6/2023,1,6,2023,0,0,1006,Clothing,426.96,0.05,405.61,9,Rural,394.15,129.7,33.1,9.7,0.79,4,66,493,95
3/16/2023,3,3,2023,0,0,1018,Beauty,276.46,0.41,163.11,1,Rural,267.32,60.2,19.2,4.7,0.48,8,158,30,96
10/15/2023,6,10,2023,1,0,1001,Beauty,102.67,0.22,80.08,11,Rural,98.96,105.2,19.2,11.9,0.31,9,142,161,104
5/10/2023,2,5,2023,0,0,1009,Electronics,162.04,0.04,155.56,9,Rural,150.74,182.7,0.1,4.4,0.51,2,146,395,125
6/24/2023,5,6,2023,1,0,1017,Home,144.56,0.39,88.18,11,Rural,153.53,163.3,34.9,0.9,0.5,7,20,431,161
3/25/2023,5,3,2023,1,1,1016,Grocery,267.78,0.19,216.9,13,Urban,281.7,98.5,25.9,12.2,0.61,7,114,155,100
1/22/2023,6,1,2023,1,0,1004,Home,30.58,0.05,29.05,2,Urban,30.48,190.7,30.1,5.7,0.19,8,74,322,148
1/27/2023,4,1,2023,0,0,1011,Home,83.48,0.32,56.77,14,Rural,84.11,61.5,11.6,6,0.66,13,35,116,127
7/14/2023,4,7,2023,0,0,1005,Home,407.28,0.44,228.08,6,Urban,371.4,194.2,15.1,21.2,0.46,5,28,190,115
12/3/2023,6,12,2023,1,0,1008,Electronics,70.64,0.44,39.56,8,Urban,71.42,86.9,15.9,0.4,0.62,11,25,175,135
8/24/2023,3,8,2023,0,0,1019,Electronics,120.53,0.48,62.68,18,Urban,127.55,51.4,2.8,2.8,0.24,13,65,425,96
4/2/2023,6,4,2023,1,0,1000,Grocery,229.42,0.43,130.77,16,Rural,232.81,115.1,22.6,1.4,0.43,3,110,435,117
1/21/2023,5,1,2023,1,0,1014,Home,260.97,0,260.97,12,Urban,248.72,103.8,31.1,5,0.21,1,123,4,87
10/30/2023,0,10,2023,0,0,1005,Electronics,382.99,0.19,310.22,11,Rural,395.82,130.9,1.5,8.2,0.88,4,77,332,93
12/23/2023,5,12,2023,1,0,1018,Grocery,226.43,0.41,133.59,6,Rural,220.16,169.5,-1.5,17,0.49,3,87,11,142
3/25/2023,5,3,2023,1,0,1017,Grocery,395.98,0.18,324.7,3,Rural,399.53,176.4,24.5,3,0.22,2,39,58,99
9/19/2023,1,9,2023,0,0,1005,Home,311.08,0.3,217.76,14,Rural,310.31,110.2,5.9,7.7,0.04,6,16,320,80
5/27/2023,5,5,2023,1,0,1012,Clothing,60.98,0.3,42.69,2,Rural,59.53,114.5,20,12.4,0.68,7,149,307,161
9/14/2023,3,9,2023,0,0,1000,Home,82.38,0.18,67.55,11,Urban,85.99,72.2,22.8,5.7,0.21,10,161,298,110
2/27/2023,0,2,2023,0,0,1012,Clothing,221.33,0.45,121.73,3,Urban,238.32,57.1,7.9,1.4,0.99,7,116,249,99
1/15/2023,6,1,2023,1,1,1006,Grocery,201.46,0.25,151.1,18,Urban,181.52,146.2,27.6,4.7,0.53,12,31,338,107
6/11/2023,6,6,2023,1,0,1014,Electronics,373.05,0.23,287.25,1,Rural,405.4,59.7,17,17.5,0.29,8,184,92,72
6/12/2023,0,6,2023,0,0,1011,Beauty,292.46,0.5,146.23,1,Rural,293.13,160.1,29.8,21.9,0.66,13,39,318,122
11/16/2023,3,11,2023,0,0,1000,Grocery,197.13,0.25,147.85,12,Rural,205.04,130.9,25.5,5.1,0.28,14,197,110,121
10/8/2023,6,10,2023,1,0,1014,Electronics,89.53,0.09,81.47,15,Urban,95.9,79.8,29.7,10.9,0.82,2,176,305,129
10/7/2023,5,10,2023,1,0,1003,Grocery,117.28,0.26,86.79,5,Urban,116.51,130.9,-4.2,1.1,0.31,14,157,367,172
1/12/2023,3,1,2023,0,0,1012,Home,289.87,0.41,171.02,6,Urban,309.29,77.4,4.7,1.4,0.99,11,163,294,96
10/1/2023,6,10,2023,1,0,1004,Clothing,214.6,0.39,130.91,16,Urban,200.76,115.8,-1.4,15.3,0.61,12,58,425,136
9/28/2023,3,9,2023,0,0,1001,Grocery,259.89,0.39,158.53,12,Urban,242.17,169.9,12.7,0.7,0.84,10,78,472,125
7/27/2023,3,7,2023,0,0,1000,Electronics,89.49,0.35,58.17,12,Urban,92.31,119.3,30.6,1.1,0.07,13,51,335,133
1/27/2023,4,1,2023,0,1,1015,Home,333.14,0.13,289.83,3,Rural,357.8,72.3,13.7,2.7,0.35,6,15,16,84
3/13/2023,0,3,2023,0,0,1005,Beauty,427.01,0.43,243.4,2,Urban,460.52,158.6,29,4.5,0.74,13,190,219,110
3/1/2023,2,3,2023,0,0,1015,Home,132.68,0.45,72.97,7,Urban,136.49,78,8.1,4.6,0.66,6,43,486,114
5/25/2023,3,5,2023,0,0,1013,Clothing,248.3,0.1,223.47,2,Rural,249.57,160.8,8.6,1.7,0.19,10,131,298,105
4/3/2023,0,4,2023,0,0,1002,Home,487.89,0.07,453.74,7,Urban,471.44,121.9,30.8,12.7,0.36,12,133,304,45
11/5/2023,6,11,2023,1,0,1014,Beauty,169.95,0.49,86.67,11,Urban,186.27,118.1,12,12.3,0.26,1,19,4,144
1/8/2023,6,1,2023,1,0,1002,Electronics,299.55,0.43,170.74,11,Urban,288.75,177.7,26.6,2.5,0.61,2,37,128,134
3/20/2023,0,3,2023,0,0,1001,Grocery,49.65,0.45,27.31,14,Urban,52.07,156.3,4.5,2.8,0.34,13,12,322,152
1/27/2023,4,1,2023,0,0,1000,Clothing,304.98,0.44,170.79,3,Urban,306.93,54.9,33,6.1,0.31,9,86,111,93
6/23/2023,4,6,2023,0,0,1008,Beauty,49.37,0.27,36.04,14,Urban,50.44,94.4,18,5.4,0.21,8,185,23,134
2/19/2023,6,2,2023,1,0,1008,Clothing,479.82,0.32,326.28,11,Urban,469.6,180.6,25.4,2.4,0.41,12,120,28,97
7/18/2023,1,7,2023,0,0,1006,Home,359.25,0.27,262.25,4,Urban,392.65,52.7,-1.4,2.7,0.2,13,135,398,75
12/15/2023,4,12,2023,0,0,1002,Clothing,395.14,0.03,383.29,17,Urban,400.8,131.8,14.7,2.1,0.96,4,44,131,95
6/30/2023,4,6,2023,0,0,1017,Beauty,353.53,0.37,222.72,16,Rural,384.48,159.2,31,1.3,0.15,6,189,43,104
1/24/2023,1,1,2023,0,0,1010,Grocery,296.92,0.25,222.69,3,Urban,267.68,143.3,30.1,3.1,0.91,2,123,320,103
11/12/2023,6,11,2023,1,0,1006,Grocery,227.71,0.32,154.84,10,Rural,231.02,164.1,-3.1,5.8,0.43,12,71,496,145
2/15/2023,2,2,2023,0,0,1008,Clothing,429.89,0.25,322.42,15,Urban,448.56,158.9,7.1,6.8,0.38,5,61,375,92
1/15/2023,6,1,2023,1,0,1000,Electronics,478.63,0.25,358.97,8,Urban,502.09,153.8,12.7,7.5,0.23,2,125,206,83
6/2/2023,4,6,2023,0,0,1013,Clothing,252.02,0.09,229.34,18,Rural,272.43,173.2,1.9,2.3,0.64,13,56,381,125
8/10/2023,3,8,2023,0,0,1019,Home,466.11,0.14,400.85,3,Urban,419.91,146.9,24.2,7.2,0.69,5,191,215,91
7/25/2023,1,7,2023,0,0,1005,Grocery,293.75,0.08,270.25,7,Urban,264.39,110.4,2.4,0,0.47,7,165,243,86
9/30/2023,5,9,2023,1,0,1006,Grocery,271.5,0.1,244.35,10,Rural,269.99,120.8,8.9,3.2,0.06,7,110,30,106
8/24/2023,3,8,2023,0,0,1009,Grocery,229.97,0.49,117.28,20,Urban,208.32,157.5,21.5,7.9,0.92,9,32,403,142
12/6/2023,2,12,2023,0,0,1006,Electronics,108.6,0.08,99.91,9,Rural,118.91,181.4,14.3,5,0.98,3,116,265,160
8/16/2023,2,8,2023,0,0,1001,Electronics,6.84,0.13,5.95,14,Rural,6.46,90.8,24.5,3.2,0.43,12,44,10,128
1/9/2023,0,1,2023,0,1,1003,Beauty,124.55,0.3,87.18,14,Urban,123.87,101.3,33.4,5.2,0.61,4,112,81,122
6/15/2023,3,6,2023,0,1,1016,Clothing,257.31,0.31,177.54,11,Urban,234.73,189.6,-0.3,11.9,0.45,9,128,481,141
11/15/2023,2,11,2023,0,0,1000,Clothing,193.08,0.08,177.63,1,Urban,193.93,136.8,23.4,4.2,0.32,14,41,155,92
8/2/2023,2,8,2023,0,0,1009,Home,227,0.4,136.2,4,Rural,221.55,76.8,4.2,8,0.08,8,11,165,104
4/27/2023,3,4,2023,0,0,1018,Grocery,490.42,0.39,299.16,6,Rural,445.76,149.6,11.6,19.7,0.46,12,121,207,98
12/10/2023,6,12,2023,1,1,1014,Electronics,178.38,0.12,156.97,5,Rural,172.5,198.6,-3.7,6.1,0.82,7,131,23,166
3/13/2023,0,3,2023,0,0,1009,Home,228.83,0.14,196.79,3,Urban,223.86,173.5,0.4,4.3,0.02,8,25,294,123
3/5/2023,6,3,2023,1,0,1018,Home,71.09,0.47,37.68,2,Rural,78.06,161.9,7.8,0.2,0.58,9,153,374,159
7/24/2023,0,7,2023,0,0,1011,Electronics,28.74,0.41,16.96,3,Urban,27.06,81.2,8.7,2.3,0.88,12,188,178,125
7/28/2023,4,7,2023,0,0,1015,Clothing,388.83,0.35,252.74,9,Urban,392.31,181.4,31,4.2,0.22,4,101,331,102
3/13/2023,0,3,2023,0,0,1008,Grocery,287.49,0.04,275.99,19,Rural,315.51,128.9,24.7,8,0.18,5,63,49,84
10/4/2023,2,10,2023,0,0,1014,Clothing,381.55,0.21,301.42,19,Urban,403.83,183.4,33.9,2.9,0.77,9,157,489,125
10/1/2023,6,10,2023,1,0,1016,Home,79.18,0.28,57.01,17,Rural,86.99,99.5,19,16.1,0.26,7,42,6,136
11/16/2023,3,11,2023,0,0,1013,Grocery,288.06,0.09,262.13,18,Urban,315.04,59.3,4.7,1.6,0.19,14,145,99,61
12/4/2023,0,12,2023,0,0,1017,Beauty,130.55,0.22,101.83,11,Rural,130.28,121.4,8.1,6.8,0.38,4,161,80,127
4/5/2023,2,4,2023,0,0,1001,Home,117.89,0.3,82.52,12,Urban,122.52,90.5,7.8,2.7,0.39,6,62,240,113
6/15/2023,3,6,2023,0,0,1003,Clothing,10.71,0.16,9,3,Urban,9.88,157.3,8.1,3.3,0.87,11,73,323,156
2/1/2023,2,2,2023,0,0,1017,Clothing,69.52,0.39,42.41,18,Urban,68.7,193.6,21.9,8.1,0.62,1,67,180,168
1/11/2023,2,1,2023,0,0,1006,Clothing,158.09,0.42,91.69,6,Urban,167.86,153.6,16.2,1.8,0.41,1,127,292,134
10/28/2023,5,10,2023,1,0,1012,Electronics,62.85,0.16,52.79,7,Urban,62.92,183,10.4,0.5,0.53,9,46,480,148
8/5/2023,5,8,2023,1,0,1014,Home,493,0.42,285.94,1,Rural,512.99,118,1,3.7,0.95,8,21,82,110
10/16/2023,0,10,2023,0,0,1000,Grocery,157.77,0.05,149.88,6,Urban,165.52,165.7,-4.1,3.8,0.11,13,93,53,123
4/12/2023,2,4,2023,0,0,1010,Clothing,69.51,0.42,40.32,18,Urban,66.08,176.5,3.8,8,0.21,1,141,89,145
9/24/2023,6,9,2023,1,0,1009,Clothing,103.55,0.08,95.27,13,Urban,111.33,156.6,-0.7,17.3,0.96,13,103,438,167
8/2/2023,2,8,2023,0,0,1004,Electronics,295.91,0.04,284.07,19,Urban,293.53,126.2,26.4,0.3,0.96,11,168,202,110
6/28/2023,2,6,2023,0,0,1015,Grocery,36.7,0.32,24.96,7,Rural,34.57,143.9,-0.5,4.5,0.18,2,95,30,142
3/29/2023,2,3,2023,0,0,1010,Home,431.9,0.24,328.24,19,Rural,463.46,155.1,24,5.7,0.15,13,47,192,66
2/10/2023,4,2,2023,0,0,1005,Beauty,480.94,0.45,264.52,9,Urban,473.04,88,10.4,21.3,0.42,4,174,487,93
3/17/2023,4,3,2023,0,0,1008,Electronics,127.14,0.18,104.25,3,Urban,133.5,171.4,-2.1,14.3,0.05,1,101,99,126
2/15/2023,2,2,2023,0,0,1012,Home,227.8,0.14,195.91,12,Rural,229.99,192.5,27.5,6.2,0.65,2,23,348,129
6/9/2023,4,6,2023,0,0,1007,Beauty,15.96,0.25,11.97,20,Urban,15.58,119.8,18.2,3.7,0.08,5,84,88,132
3/21/2023,1,3,2023,0,0,1013,Clothing,322.15,0.23,248.06,18,Urban,342.12,155.2,4.4,0.9,0.06,8,137,442,85
11/6/2023,0,11,2023,0,0,1000,Clothing,209.89,0.17,174.21,8,Urban,213.44,160.6,30.8,2.4,0.49,6,82,122,127
3/27/2023,0,3,2023,0,0,1016,Grocery,138.68,0.35,90.14,9,Urban,135.64,149.3,-3.2,4.4,0.96,6,161,373,137
4/2/2023,6,4,2023,1,0,1004,Beauty,107.38,0.38,66.58,13,Urban,99,132.1,3.1,6.5,0.43,4,19,46,143
5/28/2023,6,5,2023,1,0,1001,Clothing,328.74,0.43,187.38,8,Urban,354.74,182.2,25.1,5,0.36,2,47,432,120
6/10/2023,5,6,2023,1,0,1008,Clothing,211.03,0.49,107.63,10,Rural,191.42,117.3,23.4,6.3,1,3,180,145,134
7/21/2023,4,7,2023,0,0,1003,Grocery,93.93,0.13,81.72,17,Urban,100.75,59.2,6.6,2.8,0.53,13,114,2,115
8/30/2023,2,8,2023,0,0,1016,Home,346.11,0.36,221.51,7,Urban,336.42,176.7,-2.5,6.5,0.38,6,174,17,117
12/19/2023,1,12,2023,0,0,1016,Clothing,284.71,0.2,227.77,17,Urban,292.64,151.1,29.3,0.8,0.39,6,179,313,113
1/2/2023,0,1,2023,0,0,1017,Electronics,430.04,0.34,283.83,18,Urban,466.35,177.4,7.5,0.9,0.19,5,41,326,107
8/13/2023,6,8,2023,1,0,1015,Electronics,63.15,0.24,47.99,2,Urban,58.75,70.8,2.8,0.9,0.51,6,23,475,140
10/16/2023,0,10,2023,0,0,1007,Home,393.9,0.5,196.95,3,Rural,399.17,54.6,15.6,11.1,0.44,11,141,80,85
8/21/2023,0,8,2023,0,0,1010,Beauty,338.39,0.36,216.57,19,Urban,356.29,190.2,31.4,0.4,0.27,6,161,152,131
3/18/2023,5,3,2023,1,0,1017,Grocery,61.93,0.48,32.2,1,Rural,65.12,72.2,-3.3,8.1,0.16,13,105,401,120
4/26/2023,2,4,2023,0,0,1009,Electronics,348.94,0.42,202.39,10,Urban,350.73,171.4,25.6,1.3,0.31,1,19,307,124
6/3/2023,5,6,2023,1,1,1012,Electronics,223.57,0.45,122.96,14,Rural,229.15,173.5,17.9,3.2,0.51,6,127,487,153
4/13/2023,3,4,2023,0,0,1016,Home,472.77,0.41,278.93,13,Urban,497.12,156.3,12,12.4,0.06,5,116,298,103
7/13/2023,3,7,2023,0,0,1017,Beauty,75.1,0.23,57.83,9,Urban,80.22,69.7,24.8,4.4,0.15,8,25,66,97
6/15/2023,3,6,2023,0,0,1009,Beauty,323.2,0.13,281.18,6,Rural,340.12,150.1,33.6,1.2,0.95,9,176,88,76
12/25/2023,0,12,2023,0,0,1015,Home,194.08,0.19,157.2,6,Urban,188.41,183.4,4.2,1.7,0.54,14,105,134,139
3/31/2023,4,3,2023,0,0,1019,Electronics,478.62,0.01,473.83,19,Rural,526.17,113.8,0.7,12.7,0.06,6,27,366,40
6/23/2023,4,6,2023,0,0,1004,Grocery,168.34,0.26,124.57,10,Urban,166.13,112,31.5,2.8,0.69,13,162,201,125
5/2/2023,1,5,2023,0,0,1012,Electronics,481.28,0.25,360.96,3,Rural,435.51,116.4,21.8,4.4,0.06,12,16,427,64
5/23/2023,1,5,2023,0,0,1017,Beauty,451.24,0.26,333.92,18,Rural,438.84,62.3,12.5,3.1,0.74,12,193,427,63
4/16/2023,6,4,2023,1,0,1016,Electronics,138.84,0.49,70.81,19,Rural,128.5,183.8,17.9,2.4,0.75,10,135,178,166
11/1/2023,2,11,2023,0,0,1008,Grocery,402.75,0.46,217.48,5,Urban,372.26,180.4,24.8,1.3,0.65,4,184,338,127
12/26/2023,1,12,2023,0,0,1013,Clothing,497.82,0.08,457.99,11,Urban,476.07,199.7,25.9,5.8,0.73,3,124,78,81
11/13/2023,0,11,2023,0,0,1016,Electronics,130.07,0.18,106.66,10,Rural,118.45,137.8,31.8,6.3,0.09,10,120,84,122
5/3/2023,2,5,2023,0,0,1003,Home,221.2,0.21,174.75,17,Rural,229.54,162.7,12.1,1.6,0.73,12,91,20,134
1/9/2023,0,1,2023,0,0,1017,Clothing,262.49,0.18,215.24,4,Rural,240.13,80.4,6.7,7.8,0.14,1,140,377,77
9/19/2023,1,9,2023,0,0,1019,Home,150.99,0.4,90.59,18,Urban,142.03,150.1,20.6,9.6,0.34,7,138,164,122
3/14/2023,1,3,2023,0,0,1014,Home,12.56,0.26,9.29,18,Rural,11.54,147.5,11.6,12.7,0.94,5,42,27,149
12/25/2023,0,12,2023,0,0,1010,Home,113.96,0.29,80.91,1,Urban,104,185.2,18.8,0.9,0.5,4,83,236,144
8/11/2023,4,8,2023,0,0,1011,Electronics,144.56,0.43,82.4,14,Urban,137.85,174.6,11.8,1.8,0.97,9,117,287,170
2/10/2023,4,2,2023,0,0,1008,Beauty,224.58,0.4,134.75,8,Urban,227.81,190.8,1.1,9.8,0.09,7,68,184,133
7/23/2023,6,7,2023,1,0,1012,Clothing,89.7,0.07,83.42,2,Urban,98.04,180.3,13.8,1.1,0.48,10,81,424,145
9/21/2023,3,9,2023,0,0,1014,Grocery,437.26,0.36,279.85,19,Rural,470.1,180.3,22.6,0,0.06,13,169,309,101
11/24/2023,4,11,2023,0,0,1014,Beauty,353.93,0.22,276.07,15,Urban,380.54,59.6,27,10.2,0.63,8,96,154,64
6/27/2023,1,6,2023,0,0,1004,Electronics,47.17,0.15,40.09,2,Rural,44.11,176.9,14.7,2,0.08,4,154,122,144
12/14/2023,3,12,2023,0,0,1018,Home,326.8,0.03,317,4,Urban,311.43,141.1,1.6,2.7,0.18,10,26,86,78
11/14/2023,1,11,2023,0,0,1019,Grocery,328.56,0.24,249.71,1,Urban,300.72,107.1,11.6,3,0.26,12,98,201,74
3/25/2023,5,3,2023,1,0,1013,Clothing,478.33,0.18,392.23,19,Urban,504.97,58.5,26.5,9.4,0.75,10,158,39,70
11/14/2023,1,11,2023,0,0,1016,Beauty,6.5,0.13,5.66,10,Urban,5.94,151.7,11.5,2.1,0.16,8,64,168,143
4/21/2023,4,4,2023,0,0,1017,Beauty,127.73,0.35,83.02,1,Urban,129.18,99.2,22.9,11.1,0.85,4,15,69,129
9/8/2023,4,9,2023,0,0,1002,Grocery,464.26,0.38,287.84,20,Rural,440.85,120.2,15.3,4.8,0.13,1,93,279,88
1/7/2023,5,1,2023,1,0,1001,Electronics,466.41,0.12,410.44,15,Rural,442.48,152.3,4.6,3.7,0.04,11,186,401,72
3/25/2023,5,3,2023,1,0,1000,Clothing,361.69,0.02,354.46,4,Urban,397.19,186.8,26.8,2,0.4,8,93,329,98
7/27/2023,3,7,2023,0,0,1009,Grocery,384.05,0.42,222.75,7,Urban,403.77,173.8,-1.6,1.4,0.98,1,163,439,124
11/10/2023,4,11,2023,0,0,1018,Home,50.28,0,50.28,7,Urban,53.67,117.6,16,4.9,0.11,13,169,398,134
1/22/2023,6,1,2023,1,0,1016,Clothing,259.37,0.47,137.47,18,Rural,263.1,108.2,3.4,3,0.1,12,81,492,111
1/3/2023,1,1,2023,0,0,1011,Beauty,119.63,0.31,82.54,13,Urban,128.51,86,-2.3,12.1,0.75,3,118,490,125
5/7/2023,6,5,2023,1,0,1000,Grocery,94.7,0.16,79.55,10,Urban,97.46,105.9,15.1,3.4,0.31,7,121,353,138
10/24/2023,1,10,2023,0,0,1011,Beauty,406.1,0.12,357.37,8,Urban,442.34,66.7,15,3.6,0.72,3,181,327,74
7/7/2023,4,7,2023,0,0,1016,Beauty,71.84,0,71.84,10,Rural,68.7,195.7,23.3,2.7,0.2,13,196,497,151
12/28/2023,3,12,2023,0,0,1002,Beauty,236.98,0.12,208.54,14,Urban,241.5,136.1,24.8,7.8,0.46,8,38,418,109
1/14/2023,5,1,2023,1,0,1010,Electronics,469.6,0.07,436.73,14,Urban,487.46,69.2,24.1,2.8,0.27,5,26,26,50
1/12/2023,3,1,2023,0,0,1016,Beauty,96.99,0.31,66.92,20,Rural,94.91,102.9,11.4,1.6,0.45,3,27,344,123
3/28/2023,1,3,2023,0,0,1002,Home,489.11,0.08,449.98,11,Rural,526.25,132.1,20.3,9.9,0.77,5,177,130,62
1/12/2023,3,1,2023,0,0,1007,Home,497.17,0.26,367.91,6,Rural,544.88,129.9,18.1,4.5,0.76,5,72,276,79
1/25/2023,2,1,2023,0,0,1019,Clothing,280.03,0.3,196.02,1,Urban,279.68,55.3,11.9,4.5,0.52,8,91,376,77
10/28/2023,5,10,2023,1,0,1003,Beauty,89.22,0.15,75.84,19,Rural,87.27,192.6,18.9,4.7,0.93,12,84,294,189
8/31/2023,3,8,2023,0,0,1006,Beauty,161.47,0.02,158.24,7,Rural,160.56,91.3,32.9,6.3,0.26,9,182,287,96
5/2/2023,1,5,2023,0,0,1013,Grocery,215.12,0.02,210.82,18,Rural,230.3,52.4,2.7,1.9,0.24,6,88,253,83
5/27/2023,5,5,2023,1,0,1013,Electronics,158.12,0.01,156.54,3,Rural,162.72,61.5,31.2,0.2,0.61,10,99,433,104
2/24/2023,4,2,2023,0,0,1003,Clothing,143.91,0.37,90.66,20,Rural,130.81,137,-2.9,8.3,0.62,3,140,84,142
8/26/2023,5,8,2023,1,0,1015,Beauty,486.25,0.16,408.45,11,Urban,490.35,70.7,7.3,0.7,0.05,2,140,8,41
12/22/2023,4,12,2023,0,1,1000,Grocery,80.92,0.4,48.55,5,Urban,73.11,56.3,6.5,6.4,0.61,11,175,49,121
6/22/2023,3,6,2023,0,0,1016,Electronics,368,0.22,287.04,19,Rural,388.5,106.9,20.1,0.4,0.37,3,108,0,73
8/9/2023,2,8,2023,0,0,1009,Clothing,5.2,0.23,4,2,Urban,5.02,143.4,0.2,2.4,0.75,9,116,3,169
4/29/2023,5,4,2023,1,0,1015,Clothing,300.11,0.26,222.08,4,Urban,298.43,66.8,30.3,0.3,0.81,7,49,3,103
11/5/2023,6,11,2023,1,0,1015,Beauty,458.39,0.36,293.37,10,Urban,485.77,97,28.1,3.7,0.55,11,77,496,72
7/2/2023,6,7,2023,1,0,1007,Clothing,147.53,0.14,126.88,2,Rural,134.15,112.7,21.1,5.3,0,11,191,89,113
10/15/2023,6,10,2023,1,1,1006,Grocery,96.84,0.06,91.03,8,Urban,90.23,73.9,13.3,0.9,0.64,9,29,161,107
11/3/2023,4,11,2023,0,0,1005,Clothing,327.58,0.28,235.86,1,Rural,320.89,125.9,32.3,2.3,0.75,13,24,154,97
10/27/2023,4,10,2023,0,0,1015,Home,357.74,0.16,300.5,6,Rural,338.42,62.8,28.2,13.3,0.25,6,102,14,72
3/23/2023,3,3,2023,0,0,1019,Grocery,345.58,0.22,269.55,11,Urban,334.38,57,15,2.9,0.46,8,142,364,47
7/30/2023,6,7,2023,1,0,1015,Electronics,163.06,0.32,110.88,10,Urban,179.31,128,23.1,8.1,0.97,10,48,31,151
5/30/2023,1,5,2023,0,0,1006,Electronics,129.84,0.25,97.38,13,Urban,138.29,87.2,17.7,13.1,0.3,11,49,424,116
2/6/2023,0,2,2023,0,0,1008,Beauty,478.18,0.31,329.94,1,Urban,514.89,64.3,18.5,18.3,0.22,9,144,454,56
12/18/2023,0,12,2023,0,1,1013,Beauty,462.03,0.27,337.28,2,Urban,502.42,113.6,8.2,11.4,0.21,3,105,444,79
11/8/2023,2,11,2023,0,0,1010,Home,231.37,0.37,145.76,3,Urban,224.01,187.3,13.5,1.9,0.56,7,109,62,165
12/27/2023,2,12,2023,0,0,1013,Electronics,423.87,0.35,275.52,9,Rural,406.67,158.6,-1.9,16.4,0.95,9,42,444,98
2/28/2023,1,2,2023,0,0,1006,Electronics,228.9,0.27,167.1,5,Urban,216.73,172.3,9.3,8.4,0.61,2,127,363,147
5/11/2023,3,5,2023,0,0,1000,Electronics,215.07,0.34,141.95,10,Rural,229.27,180.8,22.8,9.1,0.3,12,46,107,141
7/21/2023,4,7,2023,0,0,1012,Electronics,82.6,0.44,46.26,10,Urban,85.57,195.9,33.1,0.1,0.64,7,41,13,155
8/31/2023,3,8,2023,0,0,1019,Clothing,216.07,0.22,168.53,12,Rural,204.67,164.5,33.5,15.4,0.62,5,52,22,133
2/4/2023,5,2,2023,1,0,1002,Grocery,271.02,0.21,214.11,18,Urban,264.35,141.3,17.2,7.5,0.6,8,45,110,105
