Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold,Festival_Name,Festival_Type,UPC_EAN,Product_Name,Sub_Category,Brand_Name,Brand_Tier,Shelf_Life_Days,No_of_Checkout_Counters,Avg_Billing_Time_min,Local_Population_Density,Product_Age_Days,No_of_Customer_Purchases,Unit_Cost,Promotional_Campaign_Flag,Competitor_Promotion_Flag,Google_Trends_Current_Wk,Google_Trends_Lag_1w,Shelf_Capacity,Promotion_Type,Marketing_Spend,Payday_Flag,School_Vacation_Flag,Local_Event_Flag,Launch_Date,Seasonal_Product_Flag,Online_Sales_Units,In_Store_Sales_Units,App_Traffic_Index,Website_Visits,Backorder_Flag,Supplier_Delay_Days,Fill_Rate_Pct,Loyalty_Program_Usage_Count,Repeat_Purchase_Rate,Avg_Basket_Size
05/22/2023,0,5,2023,0,1,1005,Electronics,190.1,0.2,152.08,8,Rural,205.98,150.3,16.5,2.5,0.3,6,139,495,107,,,435507398804,Sony Audio 1005,Audio,Sony,Budget,1593,11,6.0,1321,1969,65,120.78,Y,N,55,90,56,BOGO,4100,0,1,1,12/30/2017,N,32,75,626,1432,N,3,98.46,21,0.35,1.65
06/07/2023,2,6,2023,0,0,1006,Home,475.72,0.31,328.25,8,Rural,491.59,176.8,13.1,4.0,0.22,2,143,266,85,,,6784244770317,Tupperware Bedding 1006,Bedding,Tupperware,Budget,2358,11,6.0,1321,917,73,344.58,Y,Y,81,55,68,BOGO,5020,0,1,1,12/02/2020,N,19,66,536,1084,N,1,86.28,28,0.15,1.16
11/20/2023,0,11,2023,0,0,1011,Beauty,15.99,0.39,9.75,10,Urban,15.9,103.2,30.6,1.7,0.14,7,18,81,141,,,6915580741113,Nivea Fragrance 1011,Fragrance,Nivea,Premium,408,7,3.6,13719,348,62,12.44,Y,N,89,81,110,BOGO,1590,0,0,0,12/07/2022,N,26,115,584,1272,N,1,88.48,30,0.12,2.27
05/26/2023,4,5,2023,0,0,1008,Clothing,155.34,0.39,94.76,17,Urban,164.01,56.9,22.9,20.7,0.18,13,24,63,88,,,3749811340871,FabIndia Winter wear 1008,Winter wear,FabIndia,Premium,781,11,7.4,9278,1587,75,90.97,Y,Y,47,89,112,Loyalty Only,4540,0,1,0,01/20/2019,Y,24,64,571,1218,N,0,96.67,24,0.1,1.17
10/20/2023,4,10,2023,0,0,1010,Home,460.93,0.26,341.09,6,Rural,473.93,198.0,30.9,1.7,0.06,3,67,118,100,,,5360161709121,Ikea Kitchenware 1010,Kitchenware,Ikea,Mid,2038,8,4.8,1952,496,34,334.59,Y,N,31,47,79,Loyalty Only,4465,0,0,0,06/11/2022,N,34,66,639,1486,N,3,94.19,6,0.35,2.94
06/02/2023,4,6,2023,0,0,1009,Grocery,163.86,0.43,93.4,15,Rural,149.46,89.6,23.4,2.9,0.89,11,11,495,137,,,6899637250727,Ashirvad Grains 1009,Grains,Ashirvad,Budget,34,13,3.1,1680,1508,128,120.31,Y,Y,34,31,48,BOGO,5801,1,1,0,04/16/2019,N,14,123,502,950,N,3,94.03,36,0.16,1.07
07/12/2023,2,7,2023,0,0,1000,Grocery,129.87,0.2,103.9,15,Rural,119.37,69.0,33.8,0.5,0.93,10,140,454,129,,,6817973669476,Amul Spices 1000,Spices,Amul,Budget,63,13,3.1,1680,1680,107,86.52,Y,N,66,34,118,BOGO,2982,0,0,0,12/05/2018,N,47,82,729,1835,N,0,96.91,34,0.29,1.21
03/14/2023,1,3,2023,0,0,1017,Home,269.44,0.44,150.89,16,Urban,244.54,105.5,20.4,1.5,0.59,5,189,340,117,,,5394891561256,Tupperware Bedding 1017,Bedding,Tupperware,Premium,2810,3,2.2,9314,86,93,172.96,Y,Y,24,66,73,Flash Sale,2904,0,0,0,12/18/2022,N,37,80,660,1566,N,2,85.65,36,0.3,1.26
11/01/2023,2,11,2023,0,0,1003,Clothing,412.78,0.12,363.25,8,Urban,409.21,160.8,33.5,0.2,0.84,10,64,312,84,,,742708927336,Allen Solly Activewear 1003,Activewear,Allen Solly,Mid,581,3,7.5,7119,1772,20,334.68,Y,Y,27,24,114,Flash Sale,5024,1,0,0,12/25/2018,N,13,71,495,923,N,0,87.52,6,0.36,4.2
12/10/2023,6,12,2023,1,0,1004,Home,56.06,0.14,48.21,19,Urban,59.71,94.1,1.3,4.1,0.18,2,62,162,117,,,1418637259927,Philips Kitchenware 1004,Kitchenware,Philips,Budget,2366,15,3.6,7003,607,40,36.45,N,Y,22,27,114,None,1168,0,1,0,04/12/2022,N,26,91,584,1272,N,0,90.74,22,0.31,2.92
05/20/2023,5,5,2023,1,0,1008,Clothing,471.8,0.03,457.65,20,Urban,454.16,136.2,-2.9,7.0,0.9,1,103,292,67,,,3749811340871,FabIndia Winter wear 1008,Winter wear,FabIndia,Premium,781,9,5.7,8788,1587,25,283.16,N,N,23,22,87,None,1571,0,1,0,01/14/2019,Y,18,49,529,1057,N,2,87.82,10,0.23,2.68
07/06/2023,3,7,2023,0,1,1016,Clothing,398.56,0.4,239.14,15,Urban,389.33,112.3,18.2,1.1,0.51,5,81,177,65,,,2699066886820,Levis Ethnic wear 1016,Ethnic wear,Levis,Budget,1302,6,5.9,12371,941,15,246.34,Y,N,48,23,100,Loyalty Only,3606,0,0,0,12/07/2020,Y,12,53,488,896,N,1,91.62,6,0.38,4.33
10/20/2023,4,10,2023,0,0,1002,Beauty,94.72,0.21,74.83,3,Urban,102.48,67.7,34.3,2.3,0.07,9,49,376,106,,,8588322527842,L'oreal Makeup 1002,Makeup,L'oreal,Mid,577,9,6.6,14271,1452,53,63.89,Y,N,30,48,28,Seasonal Discount,2716,0,0,0,10/29/2019,N,18,88,529,1057,N,3,87.35,10,0.33,2.0
03/02/2023,3,3,2023,0,0,1015,Grocery,357.44,0.11,318.12,6,Urban,381.52,99.5,11.7,0.1,0.14,9,48,29,67,,,9597694480687,Amul Grains 1015,Grains,Amul,Mid,46,7,3.6,6002,555,40,258.91,N,N,42,30,102,None,1445,1,0,0,08/24/2021,N,12,55,488,896,Y,3,89.08,10,0.14,1.68
07/17/2023,0,7,2023,0,0,1004,Grocery,195.55,0.12,172.08,8,Urban,202.01,158.7,3.5,9.1,0.31,7,180,400,120,,,5127157404970,Nestle Grains 1004,Grains,Nestle,Premium,22,3,7.5,7119,1410,67,129.14,N,Y,21,42,60,None,841,0,0,0,09/06/2019,N,27,93,591,1298,N,1,99.86,14,0.35,1.79
10/22/2023,6,10,2023,1,0,1015,Clothing,204.14,0.45,112.28,16,Rural,194.62,141.8,15.9,7.6,0.04,14,150,160,123,,,5121255293176,FabIndia Activewear 1015,Activewear,FabIndia,Premium,1105,9,2.8,1951,173,123,103.61,Y,N,12,21,24,BOGO,3385,0,0,0,05/02/2023,N,21,102,550,1137,N,3,87.4,54,0.17,1.0
11/15/2023,2,11,2023,0,0,1002,Grocery,392.73,0.42,227.78,15,Urban,362.65,68.0,21.0,0.3,0.31,9,113,399,82,,,8148570840155,Nestle Beverages 1002,Beverages,Nestle,Premium,54,6,5.9,12371,228,41,255.97,Y,Y,68,12,30,Flash Sale,4288,0,0,0,04/01/2023,Y,23,59,564,1191,N,2,88.15,23,0.1,2.0
10/29/2023,6,10,2023,1,0,1019,Electronics,481.58,0.28,346.74,13,Urban,434.97,74.5,7.6,2.3,0.06,4,114,398,59,,,832733976485,Bose Computers 1019,Computers,Bose,Mid,1209,7,3.2,14233,1128,57,253.59,Y,Y,84,68,20,Flash Sale,5293,0,0,0,09/26/2020,N,18,41,529,1057,N,4,92.09,24,0.13,1.04
12/10/2023,6,12,2023,1,0,1014,Clothing,67.69,0.31,46.71,20,Urban,62.37,146.1,23.6,15.5,0.24,3,174,396,129,,,2238210451428,FabIndia Winter wear 1014,Winter wear,FabIndia,Mid,1071,9,5.7,8788,1239,100,46.89,Y,N,39,84,57,Seasonal Discount,6382,0,1,0,07/19/2020,Y,31,98,619,1406,N,1,87.72,56,0.39,1.29
01/11/2023,2,1,2023,0,0,1002,Grocery,213.21,0.24,162.04,15,Urban,204.37,172.0,34.0,2.5,0.27,11,64,486,127,,,8148570840155,Nestle Beverages 1002,Beverages,Nestle,Premium,54,6,5.9,12371,228,39,156.17,Y,N,82,39,30,Loyalty Only,2586,0,0,0,05/28/2022,Y,48,79,736,1861,N,3,88.36,19,0.19,3.26
03/03/2023,4,3,2023,0,0,1019,Electronics,243.07,0.2,194.46,18,Urban,245.59,102.4,30.9,3.7,0.99,4,169,2,111,,,832733976485,Bose Computers 1019,Computers,Bose,Mid,1209,13,2.6,5779,1128,82,158.02,Y,N,22,82,109,Flash Sale,1524,1,0,0,01/30/2020,N,25,86,577,1245,Y,5,86.66,42,0.34,1.35
11/29/2023,2,11,2023,0,0,1013,Beauty,191.27,0.46,103.29,13,Rural,174.59,139.3,6.7,2.2,0.24,7,151,23,108,,,6642929148227,Dove Fragrance 1013,Fragrance,Dove,Mid,527,6,3.6,705,416,45,101.01,Y,Y,31,22,34,Flash Sale,2010,0,0,0,10/09/2022,N,30,78,612,1379,Y,2,91.86,16,0.32,2.4
08/14/2023,0,8,2023,0,1,1015,Grocery,184.78,0.06,173.69,8,Rural,171.34,75.6,8.1,4.5,0.24,8,74,406,101,,,9597694480687,Amul Grains 1015,Grains,Amul,Mid,46,11,6.0,1321,555,91,133.09,N,Y,51,31,117,None,1712,0,0,0,02/05/2022,N,24,77,571,1218,N,3,93.84,38,0.16,1.11
06/02/2023,4,6,2023,0,0,1016,Electronics,30.87,0.21,24.39,14,Urban,28.9,96.7,9.9,19.1,0.69,2,164,58,134,,,2275932199366,Samsung Mobiles 1016,Mobiles,Samsung,Premium,1143,5,2.1,7326,102,62,23.9,Y,N,26,51,55,BOGO,3279,1,1,0,02/20/2023,N,36,98,653,1540,Y,7,92.61,19,0.35,2.16
07/18/2023,1,7,2023,0,0,1019,Home,344.34,0.17,285.8,11,Urban,353.43,53.0,10.8,30.0,0.86,5,33,236,82,,,3209844131820,Philips Kitchenware 1019,Kitchenware,Philips,Budget,1822,6,4.4,6438,443,61,177.47,Y,N,70,26,107,Flash Sale,2722,0,0,0,05/01/2022,N,27,55,591,1298,N,2,91.87,25,0.4,1.34
02/21/2023,1,2,2023,0,0,1017,Home,220.93,0.25,165.7,6,Urban,226.05,165.2,-1.0,7.5,0.39,5,124,239,123,,,5394891561256,Tupperware Bedding 1017,Bedding,Tupperware,Premium,2810,7,3.6,6002,86,26,161.98,Y,Y,44,70,60,Flash Sale,5668,0,0,0,11/27/2022,N,43,80,701,1727,N,0,91.2,5,0.19,4.73
09/17/2023,6,9,2023,1,0,1017,Electronics,101.42,0.23,78.09,1,Rural,102.45,110.2,25.5,2.6,0.88,13,122,310,122,,,3271555125378,Samsung Computers 1017,Computers,Samsung,Budget,1582,8,4.6,1920,964,84,66.16,Y,Y,70,44,24,Loyalty Only,6291,0,0,0,01/26/2021,N,26,96,584,1272,N,7,94.31,37,0.34,1.45
02/28/2023,1,2,2023,0,1,1013,Clothing,408.94,0.26,302.62,2,Urban,388.53,172.4,9.6,3.4,0.34,9,31,320,100,,,8974285838703,FabIndia Activewear 1013,Activewear,FabIndia,Budget,530,8,2.9,6891,905,48,240.33,Y,N,63,70,36,Loyalty Only,4925,1,0,0,09/06/2020,N,32,68,626,1432,N,0,91.33,23,0.35,2.08
03/13/2023,0,3,2023,0,0,1017,Clothing,402.27,0.07,374.11,13,Urban,391.9,156.3,30.2,2.2,0.2,13,87,159,81,,,4805376805555,FabIndia Winter wear 1017,Winter wear,FabIndia,Budget,949,7,3.2,14233,1863,62,304.54,N,Y,13,63,21,None,1436,0,0,0,02/04/2018,Y,23,58,564,1191,N,1,85.72,27,0.27,1.31
05/28/2023,6,5,2023,1,0,1014,Grocery,245.76,0.26,181.86,1,Rural,225.94,174.3,32.1,21.2,0.33,13,54,480,139,,,7766417546584,Nestle Grains 1014,Grains,Nestle,Budget,82,8,4.6,1920,1757,72,193.05,Y,Y,40,13,70,Loyalty Only,5624,0,1,0,08/05/2018,N,15,124,509,977,N,2,90.38,32,0.23,1.93
12/15/2023,4,12,2023,0,0,1014,Home,152.73,0.12,134.4,4,Rural,144.37,92.8,-4.0,6.2,0.61,13,145,59,122,,,7203826864190,Tupperware Decor 1014,Decor,Tupperware,Budget,2244,6,6.0,1738,1822,49,104.37,N,Y,43,40,57,None,793,0,1,0,12/19/2018,Y,36,86,653,1540,Y,0,90.79,21,0.22,2.49
03/04/2023,5,3,2023,1,0,1005,Clothing,320.86,0.09,291.98,2,Rural,346.38,77.8,34.5,3.0,0.37,3,73,239,89,,,5104045406377,Allen Solly Activewear 1005,Activewear,Allen Solly,Budget,1013,8,6.7,1688,1205,83,178.25,N,Y,53,43,59,None,1179,1,0,0,11/15/2019,N,21,68,550,1137,N,3,91.54,17,0.18,1.07
11/06/2023,0,11,2023,0,0,1014,Clothing,147.64,0.03,143.21,20,Rural,161.8,195.8,23.4,0.1,0.67,12,106,413,150,,,2238210451428,FabIndia Winter wear 1014,Winter wear,FabIndia,Mid,1071,3,5.5,1463,1239,123,85.74,N,N,75,53,31,None,1658,0,0,0,06/15/2020,Y,26,124,584,1272,N,1,96.52,52,0.3,1.22
08/31/2023,3,8,2023,0,0,1017,Home,121.82,0.38,75.53,16,Rural,125.42,157.6,15.8,3.7,0.24,6,124,321,132,,,5394891561256,Tupperware Bedding 1017,Bedding,Tupperware,Premium,2810,9,2.8,1951,86,34,88.95,Y,Y,40,75,64,Loyalty Only,2977,1,0,1,06/06/2023,N,20,112,543,1111,N,0,91.56,19,0.13,3.88
11/26/2023,6,11,2023,1,0,1003,Beauty,366.6,0.21,289.61,3,Urban,397.16,175.1,10.6,20.7,0.7,10,184,401,108,,,6350352982163,Dove Skincare 1003,Skincare,Dove,Premium,391,9,6.6,14271,1782,101,261.58,Y,N,47,40,36,BOGO,2415,0,0,0,01/09/2019,N,40,68,681,1647,N,2,87.63,46,0.34,1.07
04/17/2023,0,4,2023,0,0,1007,Clothing,24.96,0.31,17.22,17,Urban,25.67,52.0,15.7,3.7,0.35,12,30,58,129,,,3511793359086,FabIndia Formalwear 1007,Formalwear,FabIndia,Mid,1060,11,7.4,9278,1502,128,13.69,Y,N,89,47,53,BOGO,6296,0,0,1,03/07/2019,N,17,112,522,1030,Y,3,98.17,71,0.13,1.01
08/14/2023,0,8,2023,0,1,1014,Electronics,51.91,0.36,33.22,5,Rural,47.06,103.2,8.0,1.0,0.46,5,169,52,129,,,9068867798232,Samsung Mobiles 1014,Mobiles,Samsung,Budget,1364,13,2.3,682,1510,45,33.94,Y,N,29,89,52,Seasonal Discount,4171,0,0,0,06/26/2019,N,33,96,633,1459,Y,2,85.8,13,0.29,2.87
11/09/2023,3,11,2023,0,0,1002,Grocery,8.36,0.34,5.52,8,Rural,9.19,161.4,19.9,0.1,0.56,2,114,63,163,,,8148570840155,Nestle Beverages 1002,Beverages,Nestle,Premium,54,11,6.0,1321,228,160,4.51,Y,N,93,29,74,Seasonal Discount,4741,0,0,1,03/26/2023,Y,60,103,818,2183,Y,2,93.4,36,0.26,1.02
08/06/2023,6,8,2023,1,0,1014,Clothing,80.71,0.24,61.34,12,Rural,74.24,61.7,-1.3,2.2,0.69,2,54,120,142,,,2238210451428,FabIndia Winter wear 1014,Winter wear,FabIndia,Mid,1071,5,7.8,1981,1239,89,54.77,Y,Y,83,93,84,Loyalty Only,2119,0,0,0,03/15/2020,Y,35,107,646,1513,N,2,93.99,21,0.12,1.6
08/29/2023,1,8,2023,0,0,1012,Clothing,39.15,0.19,31.71,12,Urban,40.58,135.1,19.8,12.5,0.24,4,53,118,132,,,8799422298307,FabIndia Activewear 1012,Activewear,FabIndia,Mid,1080,8,4.4,7650,1587,62,26.98,Y,Y,55,83,37,BOGO,4798,0,0,0,04/25/2019,N,45,87,715,1781,N,1,91.86,16,0.34,2.13
09/16/2023,5,9,2023,1,0,1008,Beauty,497.92,0.19,403.32,1,Urban,473.31,114.4,6.0,28.4,0.84,12,50,285,82,,,5775484012877,L'oreal Haircare 1008,Haircare,L'oreal,Premium,504,9,5.5,5995,172,29,298.71,Y,Y,55,55,45,BOGO,2818,0,0,0,03/28/2023,N,21,61,550,1137,N,0,87.44,12,0.11,2.83
09/19/2023,1,9,2023,0,1,1001,Electronics,147.96,0.32,100.61,1,Urban,144.76,52.6,-4.3,14.5,0.72,4,105,17,102,,,8620831801921,Sony Accessories 1001,Accessories,Sony,Premium,1265,9,5.5,5995,1984,86,84.6,Y,N,26,55,40,Flash Sale,4370,0,0,0,04/14/2018,N,10,92,474,843,Y,3,99.66,27,0.35,1.19
01/05/2023,3,1,2023,0,0,1007,Grocery,78.89,0.25,59.17,15,Urban,81.19,85.4,17.1,6.5,0.23,7,189,4,124,,,6534724436439,Tata Spices 1007,Spices,Tata,Mid,6,6,5.9,12371,1896,112,47.71,Y,Y,91,26,80,BOGO,2178,1,0,0,10/27/2017,N,23,101,564,1191,Y,1,99.82,27,0.28,1.11
09/18/2023,0,9,2023,0,0,1019,Clothing,124.29,0.42,72.09,17,Urban,122.71,92.7,18.1,4.1,0.97,14,148,324,148,,,5162036505785,Zara Formalwear 1019,Formalwear,Zara,Budget,624,11,7.4,9278,335,51,75.44,Y,N,92,91,40,Loyalty Only,5269,0,0,0,10/18/2022,N,19,129,536,1084,N,1,89.64,12,0.19,2.9
02/23/2023,3,2,2023,0,0,1016,Grocery,468.38,0.44,262.29,2,Rural,445.01,66.8,12.1,4.5,0.66,12,110,391,94,,,8572879201082,Tata Spices 1016,Spices,Tata,Premium,10,8,6.7,1688,1127,65,275.11,Y,Y,59,92,42,Flash Sale,5385,0,0,0,01/23/2020,N,13,81,495,923,N,0,89.21,15,0.16,1.45
02/16/2023,3,2,2023,0,0,1012,Home,262.48,0.09,238.86,17,Urban,253.79,144.7,-2.1,3.9,0.45,14,124,392,100,,,8680191775025,Tupperware Decor 1012,Decor,Tupperware,Budget,1644,11,7.4,9278,265,95,202.2,N,N,40,59,36,None,1975,0,0,0,05/27/2022,Y,26,74,584,1272,N,1,92.74,23,0.38,1.05
08/03/2023,3,8,2023,0,0,1000,Clothing,185.58,0.07,172.59,20,Rural,179.7,86.4,30.7,6.1,0.16,1,27,159,110,,,7738194950076,Allen Solly Activewear 1000,Activewear,Allen Solly,Premium,829,3,5.5,1463,706,55,152.21,N,N,25,40,32,None,629,1,0,1,08/27/2021,N,26,84,584,1272,N,1,92.39,17,0.38,2.0
06/26/2023,0,6,2023,0,0,1001,Clothing,437.33,0.32,297.38,9,Rural,477.51,91.6,19.5,2.7,0.53,11,148,375,76,,,2400030701766,Levis Ethnic wear 1001,Ethnic wear,Levis,Premium,794,10,7.6,1191,138,43,324.95,Y,Y,80,25,68,BOGO,5033,0,1,0,02/08/2023,Y,30,46,612,1379,N,2,92.25,24,0.13,1.77
01/09/2023,0,1,2023,0,0,1014,Home,200.52,0.15,170.44,12,Urban,212.5,184.7,-0.4,5.5,0.16,6,36,141,147,,,7203826864190,Tupperware Decor 1014,Decor,Tupperware,Budget,2244,8,4.4,7650,1822,38,169.19,N,N,31,80,52,None,1459,0,0,0,01/13/2018,Y,34,113,639,1486,N,1,85.45,19,0.15,3.87
04/09/2023,6,4,2023,1,0,1011,Beauty,170.83,0.01,169.12,4,Urban,169.41,120.1,15.4,0.6,0.43,11,180,396,116,,,6915580741113,Nivea Fragrance 1011,Fragrance,Nivea,Premium,408,12,2.5,10210,348,108,127.92,N,Y,87,31,25,None,1128,0,0,0,04/26/2022,N,30,86,612,1379,N,3,95.17,22,0.26,1.07
01/20/2023,4,1,2023,0,0,1013,Clothing,107.6,0.44,60.26,13,Rural,101.14,108.8,14.9,1.5,0.41,13,111,17,135,,,8974285838703,FabIndia Activewear 1013,Activewear,FabIndia,Budget,530,6,3.6,705,905,80,73.18,Y,N,61,87,51,Loyalty Only,2486,0,0,0,07/29/2020,N,44,91,708,1754,Y,1,96.51,23,0.13,1.69
08/29/2023,1,8,2023,0,0,1001,Grocery,192.01,0.11,170.89,4,Rural,203.95,158.6,-2.6,9.0,0.72,9,191,67,134,,,1996313736102,Tata Spices 1001,Spices,Tata,Budget,71,6,6.0,1738,1794,66,98.9,Y,Y,72,61,97,Seasonal Discount,5005,0,0,0,09/30/2018,N,51,83,756,1942,N,2,89.6,18,0.27,2.03
03/02/2023,3,3,2023,0,1,1017,Electronics,161.76,0.46,87.35,7,Rural,150.67,186.4,19.3,11.7,0.19,2,38,113,131,,,3271555125378,Samsung Computers 1017,Computers,Samsung,Budget,1582,11,5.2,1046,964,72,130.99,Y,Y,74,72,117,Flash Sale,3581,1,0,0,07/11/2020,N,42,89,694,1700,N,5,99.98,34,0.18,1.82
06/27/2023,1,6,2023,0,0,1006,Grocery,340.27,0.36,217.77,14,Rural,320.57,53.8,27.3,3.9,0.82,12,158,21,102,,,9655593773495,Ashirvad Spices 1006,Spices,Ashirvad,Budget,77,11,7.6,1293,268,75,182.13,Y,N,74,74,100,BOGO,2246,0,1,0,10/02/2022,N,16,86,516,1003,Y,1,85.29,39,0.25,1.36
12/04/2023,0,12,2023,0,0,1005,Beauty,148.34,0.38,91.97,9,Rural,144.36,117.2,25.0,0.2,0.33,5,38,19,125,,,4610429189629,Nivea Fragrance 1005,Fragrance,Nivea,Premium,596,10,7.6,1191,1649,104,114.92,Y,Y,24,74,69,BOGO,4765,1,1,0,05/30/2019,N,44,81,708,1754,Y,3,86.47,47,0.31,1.2
03/03/2023,4,3,2023,0,0,1013,Electronics,290.71,0.1,261.64,1,Urban,312.82,141.6,3.1,13.1,0.44,10,146,398,93,,,2336836726970,Samsung Computers 1013,Computers,Samsung,Premium,1082,9,5.5,5995,305,80,207.1,N,N,64,24,70,None,1211,1,0,0,05/02/2022,N,11,82,481,869,N,6,89.67,17,0.36,1.16
05/25/2023,3,5,2023,0,0,1007,Grocery,37.62,0.12,33.11,1,Rural,34.85,97.8,29.5,6.1,0.77,11,198,262,130,,,6534724436439,Tata Spices 1007,Spices,Tata,Mid,6,8,4.6,1920,1896,79,30.32,N,Y,26,64,55,None,1047,0,1,1,03/16/2018,N,33,97,633,1459,N,1,94.25,32,0.2,1.65
08/04/2023,4,8,2023,0,0,1001,Grocery,99.69,0.26,73.77,20,Rural,92.16,165.9,8.7,2.7,0.63,10,199,460,141,,,1996313736102,Tata Spices 1001,Spices,Tata,Budget,71,3,5.5,1463,1794,126,75.44,Y,Y,45,26,107,Loyalty Only,6031,1,0,0,09/05/2018,N,44,97,708,1754,N,1,89.53,61,0.1,1.12
01/03/2023,1,1,2023,0,1,1016,Home,206.67,0.09,188.07,4,Rural,206.42,195.7,32.9,4.6,0.31,4,111,97,126,,,4975301079524,Philips Kitchenware 1016,Kitchenware,Philips,Mid,2051,6,6.0,1738,1701,76,161.44,N,Y,54,45,100,None,827,1,0,0,05/08/2018,N,49,77,743,1888,N,0,94.23,34,0.38,1.66
06/09/2023,4,6,2023,0,0,1004,Beauty,468.79,0.15,398.47,1,Urban,447.83,191.5,-2.1,2.8,0.39,4,100,104,74,,,9314286931875,Lakme Fragrance 1004,Fragrance,Lakme,Budget,529,9,5.5,5995,366,67,327.49,N,N,50,54,94,None,870,0,1,0,06/08/2022,N,10,64,474,843,N,1,87.74,17,0.12,1.1
08/15/2023,1,8,2023,0,0,1013,Home,191.74,0.16,161.06,10,Rural,194.38,89.9,14.4,3.1,0.31,8,14,285,92,Independence Day,Mega Festive,8394125838184,Sleepwell Furniture 1013,Furniture,Sleepwell,Mid,2850,13,4.2,1104,767,21,115.99,Y,Y,51,50,56,Seasonal Discount,13100,0,0,0,07/09/2021,N,20,72,543,1111,N,1,90.06,10,0.19,4.38
09/26/2023,1,9,2023,0,0,1019,Electronics,333.72,0.08,307.02,2,Urban,330.49,84.0,18.9,10.9,0.59,14,106,4,58,,,832733976485,Bose Computers 1019,Computers,Bose,Mid,1209,8,2.9,6891,1128,53,230.05,N,Y,77,51,102,None,876,0,0,0,08/24/2020,N,15,43,509,977,Y,5,87.95,10,0.38,1.09
04/30/2023,6,4,2023,1,0,1002,Home,131.27,0.1,118.14,15,Rural,129.56,193.6,4.9,0.9,0.33,6,24,128,137,,,660993912552,Ikea Kitchenware 1002,Kitchenware,Ikea,Premium,2154,13,3.1,1680,534,125,105.8,N,Y,72,77,63,None,501,1,0,0,11/12/2021,N,43,94,701,1727,N,3,90.81,74,0.38,1.1
03/30/2023,3,3,2023,0,0,1004,Beauty,67.88,0.39,41.41,3,Urban,62.61,118.8,25.9,0.5,0.73,7,194,443,155,,,9314286931875,Lakme Fragrance 1004,Fragrance,Lakme,Budget,529,9,6.6,14271,366,154,55.05,Y,N,23,72,76,BOGO,3051,0,0,0,03/29/2022,N,28,127,598,1325,N,2,96.03,56,0.32,1.01
11/25/2023,5,11,2023,1,0,1015,Clothing,33.98,0.08,31.26,9,Urban,31.54,81.2,20.1,0.0,0.58,11,14,158,146,,,5121255293176,FabIndia Activewear 1015,Activewear,FabIndia,Premium,1105,3,6.8,6250,173,75,19.03,N,N,54,23,25,None,544,0,0,0,06/05/2023,N,31,115,619,1406,N,0,96.24,15,0.1,1.95
03/09/2023,3,3,2023,0,0,1017,Clothing,156.18,0.01,154.62,17,Urban,166.21,156.0,-4.3,1.9,0.15,12,157,250,121,,,4805376805555,FabIndia Winter wear 1017,Winter wear,FabIndia,Budget,949,11,7.4,9278,1863,48,131.65,Y,N,42,54,40,BOGO,3620,0,0,0,01/31/2018,Y,36,85,653,1540,N,3,93.06,23,0.28,2.52
12/23/2023,5,12,2023,1,0,1016,Electronics,83.04,0.31,57.3,13,Urban,89.45,92.7,19.3,0.8,0.31,9,110,498,148,,,2275932199366,Samsung Mobiles 1016,Mobiles,Samsung,Premium,1143,7,3.2,14233,102,51,60.8,Y,Y,61,42,43,BOGO,4619,0,1,0,09/12/2023,N,34,114,639,1486,N,7,94.85,13,0.36,2.9
04/08/2023,5,4,2023,1,0,1010,Clothing,91.14,0.49,46.48,3,Urban,86.3,90.1,14.7,1.2,0.22,13,90,275,139,,,9907038161151,Zara Activewear 1010,Activewear,Zara,Premium,611,9,6.6,14271,300,81,53.5,Y,Y,26,61,53,BOGO,2704,0,0,0,06/12/2022,N,54,85,777,2022,N,3,90.63,27,0.33,1.72
09/24/2023,6,9,2023,1,0,1016,Home,381.58,0.17,316.71,4,Rural,352.08,181.9,2.8,0.1,0.39,3,123,82,108,,,4975301079524,Philips Kitchenware 1016,Kitchenware,Philips,Mid,2051,6,6.0,1738,1701,71,237.02,Y,Y,24,26,100,Seasonal Discount,2742,0,0,0,01/27/2019,N,22,86,557,1164,N,0,99.45,41,0.16,1.52
04/15/2023,5,4,2023,1,0,1015,Electronics,12.84,0.06,12.07,4,Urban,11.69,74.4,34.8,1.3,0.52,11,13,319,140,,,5094762337870,Sony Computers 1015,Computers,Sony,Mid,1196,12,2.5,10210,1759,106,9.01,N,Y,31,24,67,None,818,0,0,0,06/21/2018,N,41,99,688,1674,N,0,93.54,28,0.24,1.32
11/19/2023,6,11,2023,1,0,1001,Beauty,281.12,0.29,199.6,11,Urban,287.21,59.7,30.9,2.0,0.51,2,193,117,94,,,5985799842868,Lakme Skincare 1001,Skincare,Lakme,Budget,635,6,4.4,6438,731,57,152.43,Y,N,14,31,44,Seasonal Discount,2842,0,0,0,11/18/2021,N,25,69,577,1245,N,1,96.08,14,0.22,1.65
